Price,Close,High,Low,Open,Volume
Ticker,CAT,CAT,CAT,CAT,CAT
Date,,,,,
2020-01-02,133.25668334960938,133.27439213206193,130.99929311534223,131.90225191061774,3311900
2020-01-03,131.40652465820312,132.7521085683661,130.53012221203252,131.69865880692666,3100600
2020-01-06,131.3179931640625,131.51274926160596,129.72454032409067,130.37078260586858,2549600
2020-01-07,129.58291625976562,130.63636605871264,128.8127394737657,130.44160995262942,2841900
2020-01-08,130.73374938964844,131.521635073374,129.65375652051338,129.9812947878803,2153200
2020-01-09,130.4061737060547,130.99044194062196,129.69797101335283,130.84879870051302,2272500
2020-01-10,129.361572265625,130.76911636535363,129.0959945939415,130.5300951100543,2393700
2020-01-13,129.97242736816406,129.9812750064219,128.84815594856676,129.71569727239606,3355200
2020-01-14,129.84848022460938,130.99930807426182,129.52094200497285,130.5301265945169,2742200
2020-01-15,128.8658447265625,129.90158557140467,128.53829305205022,129.4412518044162,2640500
2020-01-16,130.90188598632812,130.95499881404055,129.45893797139297,129.62712408986894,3070900
2020-01-17,131.73988342285156,132.17670347346206,130.6879677452814,131.23175858273837,3331500
2020-01-21,130.01939392089844,131.8201325996345,129.87675711389124,131.2228562732108,2476700
2020-01-22,127.14885711669922,130.65228598927862,127.05079603972014,130.37593575486233,3602400
2020-01-23,127.25585174560547,127.66592912691452,124.62604877330777,126.41787758571685,3182700
2020-01-24,125.14308166503906,127.21126051108395,124.14463783350101,127.07754703491851,2526200
2020-01-27,120.99779510498047,122.85203251228981,120.85517192179712,122.04080109610587,2920500
2020-01-28,121.89817810058594,122.6648338220711,120.89973420120991,122.1477856747818,2763800
2020-01-29,121.04238891601562,122.80747519572897,120.94432781144295,122.65592868913387,2620000
2020-01-30,120.67688751220703,121.21176873901,118.4839044080231,120.13309658590872,3862600
2020-01-31,117.09321594238281,120.33812812172711,116.3711222892835,119.29512209292999,6785700
2020-02-03,115.6847152709961,118.70676274921718,115.26572817379369,117.17345116000709,4385300
2020-02-04,119.01876068115234,120.15091812843866,118.27884761576638,118.56412120354604,3501600
2020-02-05,122.52220916748047,122.54895186717845,120.73928997378044,120.8373510735377,4448100
