Price,Close,High,Low,Open,Volume
Ticker,BAC,BAC,BAC,BAC,BAC
Date,,,,,
2020-01-02,30.920324325561523,30.937676195687875,30.616674872177438,30.668727173025665,37614200
2020-01-03,30.278322219848633,30.495215636009352,30.156859126792686,30.347726392064004,50357900
2020-01-06,30.234941482543945,30.27832281425243,29.8185065124839,29.853210254038306,42185000
2020-01-07,30.035409927368164,30.295681456571263,29.95732813765403,30.10481743357275,34149000
2020-01-08,30.339052200317383,30.529916156615865,29.97466953914592,29.99202140963322,45311600
2020-01-09,30.39110565185547,30.651380409479472,30.31302388647447,30.62535094799846,39861600
2020-01-10,30.139514923095703,30.42581255286126,30.07010743131535,30.36508265231913,39730400
2020-01-13,30.417137145996094,30.425811427382083,30.070106318994036,30.226269860191838,37956100
2020-01-14,30.6427001953125,30.946349640498685,30.460510528200793,30.625348325654613,66719300
2020-01-15,30.078781127929688,30.18289236357505,29.792483503733195,30.16554049096749,74745500
2020-01-16,30.122161865234375,30.356407176481515,30.018050631659268,30.2783254060658,50368500
2020-01-17,30.113483428955078,30.321702580728676,30.018049788955974,30.295673118300012,54156100
2020-01-21,29.72307586669922,29.948646899953612,29.68837543118655,29.861887537343737,50811000
2020-01-22,29.80983543395996,29.887917206079255,29.697049916558466,29.818509715514857,38879700
2020-01-23,29.601613998413086,29.723073788041443,29.263260781725222,29.575587846215882,45717100
2020-01-24,29.09842300415039,29.618965905916912,28.86417770549614,29.60161403458722,47797200
2020-01-27,28.499797821044922,28.742720733948182,28.170122162049196,28.256878217673044,57096200
2020-01-28,28.838157653808594,29.055051127015684,28.58656043060075,28.647290338336195,38834600
2020-01-29,28.638607025146484,29.011663989302374,28.61258087261085,28.916233660161346,37414700
2020-01-30,29.046369552612305,29.08107329785532,28.343633604332098,28.36966306803001,50542800
2020-01-31,28.482444763183594,28.777416629572407,28.326281240077243,28.690660587638153,54845300
2020-02-03,28.60390853881836,28.97696552837008,28.560527202264325,28.629934693125726,48485500
2020-02-04,29.167827606201172,29.41075049883591,29.089745838841992,29.115775300982456,45061600
2020-02-05,30.113483428955078,30.200242787832053,29.558236770267,29.584262923164523,54604800
2020-02-06,30.078781127929688,30.373756343195613,30.018051228568876,30.3130264438348,39511500
2020-02-07,30.0267276763916,30.070105701493265,29.70572631920189,29.775130497458314,31263000
2020-02-10,30.096139907836914,30.096139907836914,29.827194094522813,29.87924641476061,24373800
2020-02-11,30.165538787841797,30.39978409052158,30.156861197262298,30.234942964822228,32476300
2020-02-12,30.295671463012695,30.755487766109482,30.17421167675236,30.434486429631317,36656700
2020-02-13,30.286996841430664,30.391104755691753,29.97466978911648,30.156859466456115,31775100
2020-02-14,30.234941482543945,30.33037511705309,30.10480741601134,30.260970943475225,26447700
2020-02-18,29.731754302978516,30.21759681881213,29.506183263311293,30.1655411997663,40318000
2020-02-19,30.122161865234375,30.234944070643888,29.853212809462196,29.887916553987232,29632100
2020-02-20,30.234941482543945,30.434486341716315,29.89658827621584,29.89658827621584,42604100
2020-02-21,29.80983543395996,30.052755031872742,29.618968144439172,29.957321387112348,46675500
2020-02-24,28.395689010620117,28.812124021839537,28.213499313748734,28.786097867866847,79159600
2020-02-25,26.964189529418945,28.42171190134081,26.755972047715822,28.360982009356412,91586800
2020-02-26,26.573789596557617,27.415337394586476,26.513059684280485,27.233146002989074,80012800
2020-02-27,25.27242088317871,26.287482167535906,25.081555266931343,25.63680189948041,121148300
